text,label
"Mars magnetic field? Dose mar magnetic fleld? How many planet magnetic fields? know earth jupiter them. It does, although pretty weak. The magnetic field depends rotation planet's metal core. That's creates field. \n\nThe planet magnetic field include: Mercury, Venus, Jupiter, Saturn, Uranus, Neptune.\n\nIf planet rotating core metal, magnetic field, Pluto.",2
"With linear equations, one tell following problem consistent, inconsistent, dependant first 3x+y=5 x=2y consistent, y= x+4 y= x+2inconsistent, y= x+4 2x+2y=8 dependent. mean someone really tell are? kinda see second one x+ +4 dang, someone help put least two regular english First, put pair equation ""slope intercept"" form, mean equation expressed mx b, constants.\n\nPerforming step three pair equation produce following resultsn\n3x+y=5 x=2y \nbecomes 3x 1/2x 3/2\n\ny= x+4 y= x+2 already slope intercept form\n\ny= x+4 2x+2y=nbecomes 4\n\nNow ready analyze themn1. two equation identical, ""dependent."" That is, value two equation produce value y. The FULL name situation ""consistent, dependent."" In words, two equation least one solution i.e., ""consistent"". And fact infinite number solution identical i.e., ""dependent"".\n\n2. If two equation value slope, different value intercept, inconsistent. That is, combination value satisfy equations. In graphical terms, consist two straight line intersect intersected, point intersection would solution two equations. This true two line parallel. We know parallel slope. We know meet different intercept i.e., parallel line pas axis two different points.\n\nFinally, two equation different slope different value m, consistent, independent equations. That is, consistent, least one solution. And independent simply identical equations. How know this? Because slope different, two line parallel, must intersect. And straight lines, intersect exactly one point.\n\nThat cover possibilitiesn1. line different slope different value m, parallel consistent, independent\n2. line slope value intercept value b, equation, line exactly overlap consistent dependent\n3. line slope value m, different intercept different value b, parallel non intersecting inconsistent.",2
"What teleportation possible human nan It's molecule destroyed simultaneously copied different location, causing appear moved one place another instantly.",2
What 10+ 30? nan 10+ 30\nis writing\n 10 30\n 40\n\nYou adding 30 10. Which subtracting 30 10. You left 40.,2
"What happens soldier march bridge? heard bridge collapse 'cause that.WHY every object definite frequency oscillate. When soldier march march definite frequency. If happens frequency marching intrinsic fequency bridge bridge pick motion marching soldiers, ie.e start oscillating eventually breaks. called RESONANCE. So generally soldier asked break step crossing bridge.",2
"What make glass keep popping snapping broken? recently broke old pane glass, piece ground kept snapping moving around several minute I'd broken glass. Sounds like may coated glass coating giving way allowing glass break. The coating actually put glass stress.",2
"SAID hydrogen chloride? nan Not sure understand question .\n\nAre asking something said hydrogen chloride, HCl, specific product called ""SAID Hydrogen chloride"" interested in?\n\nI googled term ""SAID hydrogen chloride"", came bunch reference use phrase. In case, using legalese construction referring hydrogen chloride gas, hydrochloric acid.",2
Where find diagram cone bearing tree's structure? nan.,2
"What best book, resource, treatise, summary, paragraph, statement subject entropy? nan You get lot advanced work Entrpy, try work Miller Steed.",2
"Matter absence matter everything is. Prove wrong? Electrons made stuff protons. Energy matter motion/velocity. Neutrons ghost image interaction electron protons. Light made photons. Photons matter velocity. All matter light certain point view. Mathematics combined periodic table explanation chemical reaction happen. Chemical attraction repultion explained via matematics periodic table. \nEverything is, everything see, either not. On off, yes no, matter matter; That question! Electrons made stuff protons. \n Protons made quark like Neutrons. Protons consist pair quarks, quark down.\nElectrons made quarks, made stuff proton are.\n\nEnergy matter motion/velocity.\n There many type energy, ""matter motion"". Potential energy example.\n\nNeutrons ghost image interaction electron protons.\n Well, kinda yes, kind no.\nIf combine proton electron, produce neutron neutrino. This easy acheive happen neutron stats.\n\nLight made photons.\n Yes, light BOTH wave AND particle.\n\nPhotons matter velocity.\n No, photon matter, thet mass.\n\nAll matter light certain point view. \n No.\nMatter still exist complete darkness.\n\nMathematics combined periodic table explanation chemical reaction happen.\nChemical attraction repultion explained via matematics periodic table. \n prefer Physics way thinking it, want call math, thats OK too.\n\nEverything is, everything see, either not. On off, yes no, matter matter; That question! \n Now thinking like computer.",2
What D. A. B. V. P. stand for? kind veterinarian doctoral degree need know exactly stand for. Diplomate American Board Veterinary Practitioners.,2
Where find Walia Ibex? It Endemic animal one old nation world. It look like goat life mountain. Simien Mountains northern Ethiopia.,2
"Hard Homework Math Help? The mean number 27. Four number 24, 33, 27 31. What fifth number? mean mean average\n\nand multiply number number avg 27, get sum\n\nthen take sum 135 subract 4\nto get final one!\n\nto check, add up, eqaul 135, avg shoiuld 27.",2
What integral e^2x? nan 2x\ndu 2dx\ndx 0.5du\n\nintexp2xdx \n= int0.5expudu \n= 0.5expu c\n= 0.5exp2x.,2
"Are existing lifeforms planets? nan \nLife abounds throughout galaxy presume well throughout universe. Some achieved sentience several evolved enough establish viable breeding population home world ensure specie survival face disaster. Earth, afraid, may make commitment necessary accomplish important step specie evolution may doom eventual extinction. Over centuries, planet curious place visit twice considered interesting Sure, war showed u undeveloped species. Your infantile,in cosmic term dependence god concept bode well neither penchant breed beyond planet's ability sustain you. We showing interest often get observe specie commit suicide. You close maturing sentient specie shame see kill yourselves. There enough becoming rational enough force issue. You let least among determine fate, it.",2
came first?chick egg? nan The one order first come first.,2
"factor produce macroclimates? nan Mainly uneven heating sun. This caused mountain stuff like that. The Earth uniform, thing get heated unevenly. Created pressure differnces.",2
"determine force available pneumatic actuator piston diametr 30mm air press 8bar nan yes find force use F= PA pressure Pascal ,A area meter square answer area expressed metr squere 3.14* 15*10EXP 3^2101.3EXP3.",2
"In humans, tall dominant recessive trait? nan dominant extra info\n\n\nHuman height\nFrom Wikipedia, free encyclopedia\nJump to: navigation, search\n""Stature"" redirects here. For comic book character, see Stature comics.\nHuman height, stature, height human being. Adult height generally varies little people compared anthropometric measures. Exceptional height variation average around 20% usually due gigantism dwarfism. Adult height one sex particular ethnic group follows less Gaussian distribution bell curve individual lying several standard deviation away mean. The tallest well documented giant foot 11.1 inch 2.72 tall. Height determined interaction gene environment. Final adult height may attained anywhere early teen early 20s, though commonly reached mid teen female late teen males. person's height also varies course day, average 19 mm in, gradually shrinking spine compress course day, stretching back overnight Tyrrell, et al. 1985.[1]\n\n \nYao Ming tallest person NBAContents [hide]\n1 Changes human height \n2 Determinants growth height \n3 Process growth \n4 Height abnormality \n5 Role individual's height \n6 The role height sport \n7 Average adult height around world \n8 References \n8.1 Notes \n9 See also \n10 External link \n \n\n\n[edit] Changes human height\nThis article section may contain original research unverified claims.\nPlease help Wikipedia adding references. See talk page details.\nHuman height regulated many factors. Since development modern medicine plentiful nutrient rich food developed world average height increased dramatically. Nutrition important factor determining height; height record military record document used quite accurately compare nutrition height various eras. Evidence shown height decreased Britain early nineteenth century, beginning long increase around mid century. Increase height constant, however. The European Middle Ages era tallness men six foot 1.83 considered unremarkable. In Europe human height reached nadir start nineteenth century. Until general rise human health, urbanization increased, accompanying trend height decline.\n\nEuropeans North America far taller Europe eighteenth nineteenth centuries, fact tallest world. The original indigenous population also among tallest population world time. However, several nations, indeed many nation Europe, surpassed US term average stature, particularly Netherlands, Scandinavian nations. Most markedly Netherlands average height increased greatest rates. For instance: Netherlands late nineteenth century land renowned short population, today tallest average world [1], young men averaging 1.83 ft tall shorter people Dinaric Alps, male average 1.856 m6ft 1.08 tall. The Dutch well known Europe extreme tallness. The increase dramatic various thing redesigned fit much taller frames. In contrast, average male height impoverished Vietnam North Korea[2] remains comparatively small ft 1.63 ft 1.65 respectively. Currently, young North Korean male actually significantly shorter. This contrast greatly extreme growth occurring surrounding Asian population correlated increasing standard living. Young South Koreans.",2
"Which NOT exergonic reaction: fire, respiration, protein sythesis, digestion? Therefore, one exogonic NOT exergonic? fire, respiration, digestion exergonic break matter, produce energy. Protein synthesis hand requires energy enzyme put together amino acid molecules.",2
"population world, trivia question dad? nan reference UN population 6.5 Billions, must addsome million represent people living gungle Africa Amazon Australia, counted.",2
"How achieve Blinking LED without increasing cost large No LEDs nan Even easier using 555 IC first inclination want easily adjustable blink rate duty cycle, low component cost buy blinking LED Allied Electronics, part number 431 0096, cost 45 cent plus shipping. Digikey carry blink rate 1.5 2.5 second many colors, 80 90 cent each.",2
"AgNO3s >Ag+aq+ NO3 aq delta rxn positive, negative zero? whay? The reaction come dissoving AgNO3 pure water. negative, since reaction proceeds spontaneously standard conditions.",2
What kangaroo put pouch kiddy grown? nan Vegemite.,2
"How Earth insulate transmission towers? Transmission tower carry cable which, know, like take 40kV short cut Earth get hit kite whatever. Yet one go one tower touch quite safely That's ceramic insulator hold wires/cables tower. You notice something jagged looking profile metal tower wire, insulator. Insulators several foot length, depending designed voltage potential wire. The higher voltage, longer insulator.\n\nHigh voltage transmission lines, type commonly see metal tower usually range 115kV kilovolt 320kV. In air, take roughly 5000 volt per inch arc develop. At 320kV, need insulator five foot long prevent electricity arcing tower grounding out. \nWith mind, even need touch high voltage wire get electrocuted, close enough electricity arc you.",2
"The actual damage done site infarct due to? A. one blood clots\nB. arterial plaque\nC. myocardial angina\nD. oxygen deprication d, infarction deprives tissue blood, turn deprives oxygen.",2
"Help simplifying expresion.? come simplifying expressions, much problem, one making waste paper, help.",2
"rail gun work? nan railgun creates electric current flow rail, projectile rail. This current set magnetic field propels projectile rail away power supply.",2
"At chemical equilibrium,? a. The amount substrate equal amount product. \nb. The reaction run strongly towards products. \nc. All substrate converted product. \nd. The reaction run rate directions. d.",2
"Wat genitals eunuch? The one male female? nan eunuch infertile human male whose testicle either removed deliberately accident otherwise non functional. The earliest record intentional castration produce eunuch Sumerian city Lagash 21st century B.C. Over millennium since, performed wide variety function many different culture courtier equivalent domestics, treble singers, religious specialists, government officials, military commanders, guardian woman harem servants.",2
"Why product sale price end odd number? nan It value image consumers. Odd pricing became common invention cash register. At time, employee theft troublesome problem, thought requiring clerk ring transaction new device would reduce theft since keep record transaction. But dishonest employee could simply continue pocket money avoiding ringing transaction all. Odd price would force salesperson issue change, making difficult pocket customer's payment without recording sale. So Macy's New York began practice pricing product cent even dollar amounts, large retailer soon followed suit.\n\nAnother explanation 19th century, British good thought higher quality American goods. Conversion British pound American dollar usually resulted odd price. Before long, product odd price associated higher quality.\n\nIronically, reverse seems true today. Odd pricing closely associated discount products, research show product priced round dollar amount carry perception higher quality. One study drug store chain found rounding price whole dollar amount failed affect sales, positive effect store's image. It estimated chain losing approximately $850,000 year using odd prices. Many upscale restaurant price meal without decimal place simply show even dollar price. This creates psychological impression customer quibble penny pure snob appeal.\n\nHappy Answering,\n~Tia~\nLive big, purple brain\n YOUR QUESTIONS, CALL THE BRAIN 212 382 3592.",2
"type bond sugarsucrose? nan The bond molecule covalent ionic. But note special bond: ""the molecule consists two monosaccharides, glucose fructose, joined glycosidic bond carbon atom glucose unit carbon atom fructose unit."".",2
"dilution formula M1V1=M2V2. So help go food tech studies? nan This formula used often example would need blend batch product. For example, batch low particular ingredient calculate rate mix 'good' product still maintain integrity 'declaired' value product.",2
"rain small insect innumerable evening/night time near lights? nan apart fact insect basically attracted light, abundant due thermoregulation. light provides heat.",2
magnetism principles? nan.,2
"What looked mri determine M.S.? nan MRI head gadolinium\n\n Typical MRI finding support diagnosis ie, 50% progress clinically definite MS within years, 5% suspected patient normal MRI finding similarly progress MS.\n\n T1 show active lesion week reflecting perivascular inflammation breakdown blood brain barrier BBB. T2 commonly show old lesion periventricular supratentorial white matter, old lesion occasionally seen cerebellum brain stem.\n\n To visualize optic nerve, special MRI technique required suppress fat signal.\n\n Acute disseminated encephalitis may radiographically indistinguishable MS.\n\n MRI spine gadolinium\n\n For patient acute transverse myelitis, indicated rule compressing lesion.\n\n For MS lesion spine, special MRI technique required obliterate CSF signal T2 weighted images.\n\n CT scan cervical vertebrae: This used screening test cervical radiculopathy secondary trauma osteoarthritis.",2
synthesis used? nan Chemical synthesis?\nfor making new materials\nfor obtaining material cheaper practical cost rather natural product\nfor mass production.,2
"It's mathematics limited science?what borders? nan Mathematics science. And science never limitations. It depend imagination desire make imagination reality. Yes, limitation imaging desire make reality, mathematics limited science, borders, that's you.",2
"How synthesis Noryl polymer? nan It done step polymerization shown reference. To see details, need search US Patent Literature guess detail present due secrecy. Beyond that, need search Chem Abstracts University Library.",2
"Does anyone know find 'recipe' touch powder? Touch powder mixture chemical left dry mixing. Once dry white, touched powder form turn area touched purple. Concentrated aqueous ammonia, Iodine, filter papers, spatula \nMethod In beaker add crystal iodine ammonia solution allow react couple minutes. \nRemove precipitate piece filter paper spread evenly across paper. Let dry sheltered place. \nOnce dry simple contact cause explode \n \nSafety Note substance explosive. Make sure large lump left dry filter paper. Don't make much touch power one batch, try store later use. Avoid getting chemical skin eyes. \nExplanation The precipitate created Nitrogen tri iodide. This compound unstable extremely sensitive pressure, explode slightest provocation much like grade students! \nNotes The ingredient demo reasonably easy get hold, even outside laboratory, would suggest forth coming exact nature.",2
"object tripled size basement looking thru laundry chute door floor one floor laundy chute door floor bathroom basement square cut floor.objects dropped time normal size upon veiwing. strange well others considering right first level basement maybe 10 feet. expanation this? that's normal laundry chute. actually miniature wormhole, gravity lens portal.\n\nthe object appear larger really 10 foot away. foot peer wormhole.\n\nif slide wormhole, would instantly compressed gravity lens, decompressed would enter magical world would seem completely totally identical world, except chocolate ice cream taste like vanilla, vanilla ice cream taste like chocolate.\n\ni would test safety wormhole sending cat, preferably younger brother chute first.",2
"differnce current charge? also wat transformers? Electric current rate charge flow past given point electric circuit, measured coulombs/second named amperes.\n\nA transformer electrical device transfer energy one circuit another magnetic coupling moving parts. transformer comprises two coupled windings, single tapped winding and, cases, magnetic core concentrate magnetic flux. Transformers used convert high low voltages, change impedance, provide electrical isolation circuits.",2
Why drop water jump place drops? nan Energy transfer drop certain amount energy fall. It transfer water hit stay allowing move further.,2
"determine geometrical figure? geometrical figure 122 121 2\nlike ^2 satisfies condition making right triangle.similarly given number given power expressed difference infinite set two perfect squares\nand square terminating decimal geometrical figure case?\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n6 You mean 3^2 5^2 4^2 dimensionally works. For examples, unit feet, take bunch one foot one foot ceramic floor tiles, arrange square, take away square chunk that, rearrange remains square tiles. Translated inches, get 3*12^2 5*12^2 4*12^2: whole lot one inch one inch tiles, make big 60 60 square remove 48 48 subsquare, rearraqnge remaining little tile 36 36 square.\n\nNow consider 3^5 243 122 121*122 121 122^ 121^2, feet. When translate inches, scale way: left hand side multiplied 12^5 right hand side multiplied 12^2. What kind geometrical figure want use given scale? ""Take bunch little one one one one one foot hypercubes, arrange five space project along result look like subdivide hypercube 12^5 little one inch hypercubes longer works"". Is really looking for?.",2
anyone one math equation 7x 30<19? nan 7x 30<19\n7x<19+30 \n7x<49\nx<7.,2
"oil split floor suddenly fire start why:? water pored fire stopped OR\nthe fire disappear? The flash point oil reached. Any fire stopped fuel removed, oxygen removed temperature brought beneath flash point fuel.",2
"How many specie orchid presented worldwide? nan Today estimated 20000 25000 orchid specie worldwide,many yet named.",2
"far electricity travel? What typically considered maximum distance electricity transmitted? Electricity migration free electron form highly negatively charged area positively charged area. When rub woolly socked foot wood floor touch sister's ear, get shock built negative charge compared charge level. electron jumped her. These electron flow along medium including air, Lightening. Even space force strong enough. When send electricity wire, resistance wire wire absorb free electron charge. It go far strength, voltage, charge push resistance. We used send phone message across ocean wire longest done earth could considered many time circumference earth. In short, really limit far transmit electrical current. It take lot power send farther.",2
subtitute peptone peptide? nan Not quite sure question is. Peptone component growth media. Peptides oligomers amino acids. Peptone protein/amino acid source would contain peptides.,2
"World War New invention period 1914 1919. Scientists lived period.? Great discovery 1914 1919 The first thing come mind Tank. Named Tank British invented it, told everyone water carrier, got position. Then hell broke out! ;o\nP.S. The 1st world war 1914 1918.",2
Elgaland Vargaland country? nan on? planet.,2
"population variance? math? problem stats. give like number n75,80,85,95,90i know Pop var thoughbooo help anyone For finding population variance generaln\n1. Find arithmetic mean population concerned. \n2. For member population, find value deviation arithmetic mean, square itby deviation mean difference \n3. Add square obtained, divide population size. \n\nThe number would obtain variance population. Hope helps.",2
"What effect nitrogen base analog viruses? nan Hi. I'm going try answer best can. I've never heard nigrogen base analogs: maybe meant nucleotide base analogs? Typically especially HIV nucleotide base analog take place normal base, making transcription virus 'inaccurate' mistake it. This slows viral replication, help inhibit spread virus.",2
"I'm USA, anybody else USA? nan hope give 10 point plz.",2
"What real magnetic pole assume north magnetic pole north geographical pole nan The ""real"" magnetic north pole focus planet's magnetic field point traditional magnetic compass point toward. You can't assume magnetic geographic pole point becausethey're not! The magnetic pole located hundred mile south geographic North Pole approximately North West 2005, exact location varies moment moment.",2
whats batane? nan You mean butane. It's hydrocarbon use lighterfluid well portable blowtorch/soldering irons. It's chemical formula C4H8 CH3CH2CH3in longer form number subscript way.,2
"Where biggest earthquake? When occur? ""The strongest recorded earthquake record go back 1899 registered 9.5 May 22, 1960, Chile."".",2
"find pattern 8,5,4,1,7,6,3,2,0? due tomorrow x0x0x0 thank much :0 yeahits written alphabetical order\neight five four etc.",2
"What name medium convex/concave lens? Answer glass plastic. Think optic geometry anatomy. Need clarification: Do mean first second surface single lens, mean two separate lens like two component achromat doublet concave convex component afocal zoom lens?\n\nStill seeking clarification question. Do mean blue stuff second image linked white stuff blue stuff?.",2
steam boat help environment nan They help environment really nearly bad internal combustion gas engine environment course depends source make heat steam engine gas obviously better.,2
"Complete List 2005 Nursing Board Exam Philippines? nan Ahh, sellout. Thats fine check school bulletin board.",2
"many mile new Jersey closest west coast city? want ride motorcycle coast coast 50 hours. try mapquest, give time hour needed rideif make amount time allotted motorcycle, buy lunch CA.",2
"force gravity level heliuum layer? would like know force gravity level helium layer earth's atmosphere. Please express term fration decimal value earth's surface gravity, one G. There layer, called heterosphere, earth's atmosphere varying composition. As altitude increases, atmosphere dominated successively helium, molecular hydrogen, atomic hydrogen. The precise altitude heterosphere layer contains varies significantly temperature. The heterosphere generally extends 55 mile altitude right edge outer space. Surely want somebody figure change gravity entire range.",2
"What viewing resolution human eye? know eye work differently computer screen, rod cone instead pixels. But converted resolution eye see computer format, fine detail see? Not clarity blurriness, actual resolution. 0.01 millimeter resolution human eye detect differentiate two point two different point.",2
Geological Term What term disrobement stone mountans caused wind Wind Erosion Eolian Either valid.,2
"Explain fever begin, fever fight pathogens? nan Fever begin resetting ""set point"" term used physiology body maintains homeostasis. So instead body trying maintain temperature normal, say 98.6 degrees, instead try maintain 102. fever fight pathogen pathogen like Rhinovirus common cold prefer replicate specific temperature. Rhinovirus prefers slightly colder human body temperature replicate thats affect upper respiratory tract slightly cooler. If temperature go up, replicate quite well body easier time fighting off.",2
"How find series consecutive integer whose sum given value x? nan The sum beginning ending found solving equationnnn 1=2X\nIt easy see integer solution exists given by\nn=Int[Sqrt2X]\n\nEx: Sqrt2*55=10.48nso, X=55 take n=10 verify by\nthe formula nn+1/2=X\n\nMore generally, look ALL series consecutive integer summing X, want write\nX=A+A+1+A+2+ A+n\nThen look sequencen\nAn= X/n 1/2\nfor n=1,2,3 greatest try N=[Sqrt2X].\n\nIF Ak IS INTEGER term sum starting Ak.\nThis give easy program write down.\n\nExample: X=55\n55=27+2n55=9+10+11+12+13 n=5 terms\n55=1+2++9+10 n=10 terms\nand \nA2=X/2 1/2=27\nA5=X/5 4/2=9\nA10=X/10 9/2=1.",2
"please tell know idiopathic anaphylaxis? My boyfriend ""IA"" attack past year I've him. need know would did. This disease potentially fatal NEED know.",2
"invented first airplane? nan The first working areoplane built Orville Wilbur Wright, Wright Brothers. However many unsucessful aeroplane designed earlier number inventor going back centuries. \nFlying machine theorised since classical antiquity. The legendary inventor Daedalus invented flying harness allowed son, Icharus, fly Icharus flew high melted wax wing fell doom!.",2
"calculus problem using second derivative? If x^2 2y^2 2, d^2 y/d x^2 expressed form y^b, rational number simplest form.\n\nfind b. We start using implicit 2\n2x 4y dy/dx 0\ndy/dx x/2y\n\nDifferentiating second 2y dy/dx value already 2y x/2y 2y original equation 2y 2y 2/y 1/2 y^ 3\n\nso a= 1/2 b=.",2
"Anyone want help understand physics? daredevil jump canyon 12 meter wide. To so, drive car 15 degree incline.\na minimum speed must achieve clear canyon?\nb jump minimum speed, speed reach side? assume opposite side canyon level one start air resistance.\n\na speed. \nHorizontal component x*cos15 vertical x*sin15. \nThe time take go 12 meter horisontally 12/x*cos15 \nThe time go level 2*x*sin15/9.nYou want two equal, need solven 2*x*sin15/9.8 12/x*cos15\n x=square_root[ 6*9.8 sin15cos15 ]\n\nb speed a, vector pointing 15 degres down.",2
"Do UV Blue light high low wavelengths? nan high UV get burned, sun.",2
"controller better PI PID? nan PI work fine, may less expensive.\n\nIf need ultimate fine control, PID give slightly better performance, greater cost. In many cases, PID justfied PI work fine.",2
"Is way make water weigh less? nan It depends mean weigh less.\n\n* If referring density, cooling Standard Temperature Pressure freeze it, reduce density boiling 100 effect.\n\n* If referreing weigh mass, taking water place lower gravitational field earth's field eg moon, space station orbit make ""weigh less""; since g. Where weigh vector gravitational field.\n\nBeware: heating water vapour freezing ice NOT reduce weight, density.",2
"If switch closed series curcuit consisting battery, resistor capacitor? Is current I=VR? Yes, circuit Voltage, resistor capacitor series called VCR circuit. The ohm's law always true: I=V/R.The greater resistance, less current be.\nThis simple circuit resonance frequencies. But memory EIT Engineer In Training examinations.",2
"Can give list invertebrate edible way.? Alright here's dealnMy bio homework make ""menu"" consisting invertebrates. What invertebrate edible? Please give crap yourself. Because honest God looked read textbook.\nplease help? Almost invertabrates edible eaten one culture another, let assume making menu American group Common inverts average American would eat would include clams, scallops, lobster, crab, maybe escargot snails, calimari squid, shrimp, sort mussels, especially soup.\nMore exotic, still found Western country would be, example, chocolate covered ants, sea urchin, octopus especially sushi. \nIn lot countries, fried large grub eaten, worms, sort insect. The one class invert rarely eaten spiders, centipedes, millipede family, often toxic carry parasite infect people.",2
"ray EB bisects angle AED, EC bisects angle BED, measure angle BEC=30, find measure angle AEC? nan angle AEC 90, BEC 30 BED= 60, whch mean angle AEB=60 60+30=90.",2
"What would wavelength light frquency 10 ^4 Hz vacuum? nan The equation relating wavelength frequency isn\nL f\n\nwhere wavelength meter speed light meter per second frequency cycle per second Hz. technically supposed lambda upside shape, greek letter since can't type easily Y!A I'll use ""L""\n\nThe unit arenmeters/cycle meters/second cycles/second\n\nSo, 3*10^8 3*10^4 1*10^4 meter 10,000 meter.",2
"please help physics? The displacement vector 15.0 second interval jet airplane's flight 2450, m. What magnitude average velocity? At angle, measured positive axis, airplane fly time interval? This easy. The displacement sqrt2450^2 2430^2 10 sqrt245^2 243^2 3451 m, average velocity 230 m/s. You divide 15.\n\nFor angle, tan 243/245 0.99184\n\nThe angle 44 degrees, 46 minute.",2
"might non linear scale used everyday life? would simpllified students? nan Try sound. The musical scale log base scale 440, 880, 220, sound loudness logarithmic, that's use decibels. Double power output amp log 0.3, time ten =3dB gain. Look volume control amp radio, logarithmic, linear. Also, try Beaufort wind scale, based effect, linear scale; earthquake again, based effect; Clouds scale all. \nTo make easy start earthquakes. This effect based scale student able assess easily effect local population.",2
"If light travel 299,792,458 meters/sec, fast dark travels? curious think interesting question. ""Dark"" example ""privative""\nThey name call absence things\nLike ""death"" absence life\n""cold"" absence heat.\nHuman culture often reifies privatives make seem real notion described represent real things, thus, can't travel.",2
Which following statement true reaction HC2H3O2aq KOHaq >? CO2aq product\nb When balanced coefficient OH >aq 1\nc Only ion appear net ionic equation\nd OH aq appears net ionic equation\ne OH aq appear net ionic equation \n\nExamples specie aq etc. true.\n\nAcetate Patassium spectator ions. The net ionic equation one proton one hydroxide form water.,2
"When dog day summer?How get name? nan There theories. Either way, day Sirius dog star visible. \n\nSirius also Greek ""scorching"" might something it. \n\nAnother theory Romans altered Egyptian word star, Sihor Nile Sirius, dog Orion hunter.",2
"string theory still 10 dimension 11? friend mine told string theory 11 dimension read 10 dimnsions ,8 relativistic \n\nwho right Sring theory 10,11 even 26 dimension depending five version string theory one ascribes to. However, five version unified Theory 1996. But string theorist believe 11 dimensions.\n That includes 10 spatial one temporal dimension.",2
"model traffic jam nan Not sure exactly mean ""model."" If good math looking computer model, would try program called ""Extend 5LT."" \n\nThis program used manufacturers, industrial engineer others need simulate stuff. It little difficult learn beginning valuable tool. believe still free version available web site below.\n\nGood luck.",2
"difference comet asteriods? nan Comets are, phrasing astronomer Fred C. Whipple, ""dirty snowballs"", is, made ice CO2, H2O, frozen NH3 CH4 mixture various carbon silicate make lump. Most comet travel extremely elongated orbit, spend time far Sun din't, ice would evaporate, left meteor shower.\nAsteroids chunk rock metallic material nickel iron 20%, silicate half, mix nickel iron silicate 20% carbonaceous material 10%. While majority asteroid found Mars Jupiter, many known fall outside limits. Some asteroid known small moons.",2
value serie [1+1/2+1/3+1/4++1/n]? nan ANSWER: infinity\n\nEXPLANATIONnUse logarithmic expansion series\nlog1 \n= x^2/2 x^3/3 x^4/4 x^n/n infinity\n\nPutting equation becomes\nlog1 1/2 1/3 1/4 1/n infinity\nor log0 given series\nor log0 given series\nor log1/0 given series\ni.e. given series loginfinity infinite.\n\nADDITIONAL COMMENTSnTest convergence series find series divergent try 'mu' test comparison test.,2
find town town total snowfall Massachusetts 2005 2006? nan believe airport free report public show day's weather history. Try Logan smaller airport.,2
"bee line mean? nan To make bee line follow example bee taking shortest route one place another. The expression come belief bee return high shortest possible way gathered food. And shortest distance two point is, course, straight line.\n\nBut return home, bee sometimes make lines, far straight. These dancing movement air inform member colony source supply. They indicate whether food pollen nectar, direction distance hive even color flowers.\n\nThis bee code discovered German naturalist Professor K. von Frisch. He found, example, circular dance say food source close hive waggle dance indicates longer distances.",2
"ice storm 1994 Saint Joseph mo What exact date? nan December 6, 1994: St. Joseph, Missouri declared disaster area; damage nearly $4 million; ice accumulation 0.5 1.0 inches; 75% resident region electricity.",2
ok need slove problem isy 12=0? nan Add 12 side\n\ny 12.,2
"To Math Heads? Happy Thanksgiving!\n\nJust make real question, one turkey plus one turkey?\n\nMost comical answer get ""Best Answer"". Again, Happy Thanksgiving well turkey turkey score gobble.",2
"hello ppl!how convert 15.7kg NO2/hectare/year ppm part per million? hi! know might sound strange but, anyone give hand here? chemistry never strong hobby! anywya, know solve would kind post formula used conversion? thanx advance Part question missing! Provide full question complete answer.",2
"CAN EVERYONE IN THE PHYSICS SECTION STICK TOGETHEr And stop giving people answer homework questions, help get answer owndon't homework The second law thermodynamics make impossible.",2
"How genetics play role daily life? nan If referring role study genetics play daily life, honest, question, field larger someone's everyday life. Because genetics study gene expression, inactivation, regulation on, probably see tangible effect study everyday. However, ask gene expression present individual everyday. In case, question would plethora survival mean short. Starting metabolism, expression certain gene allows breakdown glycogen glucose respiring tissue starvation,to synthesis amino acid important functioning certain protein, gene expression play big roles. Homeostatsis, keeping inside environment constant, due gene expression probably would sitting discussing issue important events. So, say necessary know complex system work way fail way fail people illness unfortunate event happens, correction carried out? Genetics study thing lends usable knowledge gene therapy. think question regarding genetics good however, one previous two.",2
"fire need air oxygen burn.? nan Without air, oxygen, fuel, rightly someone posted answer me, fire nonexistant. fire chemical reaction caused materials.\n\nThere thing fire without air, oxygen, fuel.\n\nP.S. Perhaps laboratory special fire made different fuel something, that, absolutely possible exceptions.\n\nNice question.",2
"RCC dams? nan Roller Compacted Concrete dam, process construction process compacting concrete vers vibrating release air bubble pockets.",2
"wat region greatest rhythmicity frog heart? nan rhythm human heart generated SA node right atrium. human chambered heart, aunrans frog chambered heart ventricle combined. doesnt really help, might get right path.",2
"want know specification tyre ,where get? want know diameter width Previous answer little incorrect. In example 195/55, 195 width 55 mean 55% aspect ratio, ie depth tyre rin tread 55% width thus 107.25 mm case. refers speed rating tyre. Depending manufactured may reference max inflation pressure also temperature. To work dia add wheel dia 16"" case twice depth calculated above, making allowance wheel dia normally inch dims mm. 16 therefore mean radius 16"" dia 16"" tyre speed rating.",2
"How much cost extracted purified Samarium? nan From Alfa, 100g $191.00 Samarium ingot, 99.9%. Of course high purity version would more, bulk quantity less.",2
